file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_43.csv,0,46982,2678,2910,7150,1001,0.015441,50.468750,0,4
jobsets/jobset-log-uniform-discrete_44.csv,0,5573,3422,3840,8597,1001,0.011691,9.000000,0,4
jobsets/jobset-log-uniform-discrete_45.csv,0,8215,3190,3449,8061,1001,0.011207,11.000000,0,4
jobsets/jobset-log-uniform-discrete_46.csv,0,399,2658,2815,7040,1001,0.007461,14.109375,0,4
jobsets/jobset-log-uniform-discrete_47.csv,0,4029,2186,2241,6293,1001,0.006774,14.113281,0,4
jobsets/jobset-log-uniform-discrete_48.csv,0,2578,2186,2186,6293,1001,0.006425,14.101562,0,4
jobsets/jobset-log-uniform-discrete_49.csv,0,34673,2916,3106,7591,1001,0.014198,37.968750,0,4
jobsets/jobset-log-uniform-discrete_5.csv,1,7829,170785,180595,452160,1001,0.518931,14.101562,0,4
jobsets/jobset-log-uniform-discrete_50.csv,0,90866,2448,2781,6939,1001,0.020629,94.570312,0,4
jobsets/jobset-log-uniform-discrete_51.csv,0,1913,2603,2679,6985,1001,0.007839,8.089844,0,4
jobsets/jobset-log-uniform-discrete_52.csv,0,1353,2990,3202,7638,1001,0.009001,8.089844,0,4
jobsets/jobset-log-uniform-discrete_53.csv,1,16995,386626,442546,1072747,1001,1.497016,18.425781,0,4
jobsets/jobset-log-uniform-discrete_54.csv,0,13219,3345,3622,8262,1001,0.013337,16.687500,0,4
jobsets/jobset-log-uniform-discrete_55.csv,1,5543,157745,168879,421880,1001,0.490909,9.000000,0,4
jobsets/jobset-log-uniform-discrete_56.csv,1,48155,789485,846885,2101067,1001,3.508226,47.613281,0,4
jobsets/jobset-log-uniform-discrete_57.csv,0,65248,2176,2286,6283,1001,0.014511,62.339844,0,4
jobsets/jobset-log-uniform-discrete_58.csv,0,17881,2971,3083,7565,1001,0.012034,21.382812,0,4
jobsets/jobset-log-uniform-discrete_59.csv,0,97883,2978,3079,7571,1001,0.023477,103.218750,0,4
jobsets/jobset-log-uniform-discrete_6.csv,0,2144,1973,2172,6080,1001,0.005823,14.109375,0,4
jobsets/jobset-log-uniform-discrete_60.csv,0,62082,3009,3321,7755,1001,0.018567,59.937500,0,4
jobsets/jobset-log-uniform-discrete_61.csv,1,13952,268984,285966,722962,1001,1.031201,16.984375,0,4
jobsets/jobset-log-uniform-discrete_62.csv,0,83659,3362,3761,8462,1001,0.024646,88.593750,0,4
